Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Investment Stage,Description,Regions,Founded Date,Founded Date Precision,Website,LinkedIn,Number of Portfolio Organizations,Number of Lead Investments,Number of Exits (IPO)
Innoport,https://www.crunchbase.com/organization/bernhard-schulte-innoport,Venture Capital,16,,"Hamburg, Hamburg, Germany",Early Stage Venture,"Innoport is a Seed investments in the maritime, logistics and other related industries.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2018-01-01,year,https://innoport.vc/,https://www.linkedin.com/company/bernhard-schulte-innoport,12,3,
MobilityFund,https://www.crunchbase.com/organization/mobility-fund,Venture Capital,16,1,"Hamburg, Hamburg, Germany","Early Stage Venture, Seed",The trusted investor to teams at the forefront of the mobility revolution,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2018-08-22,day,https://mobility.fund,https://www.linkedin.com/company/mobility-fund/,14,3,
Shio Capital,https://www.crunchbase.com/organization/shio-capital,"Private Equity Firm, Venture Capital",16,,"Berlin, Berlin, Germany","Private Equity, Seed, Venture","Leveraging entrepreneurial and financial experience to identify opportunities in the Food, Beverage and Consumer Goods space.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2018-01-01,year,http://shiocap.com/,https://www.linkedin.com/company/shio-capital/about/,15,,
Peppermint Venture Partners,https://www.crunchbase.com/organization/peppermint-venture-partners,Venture Capital,16,2,"Berlin, Berlin, Germany","Early Stage Venture, Late Stage Venture",PVP is a venture capital firm investing in early-stage healthcare companies across Europe.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1992-01-01,year,https://www.pvp.health/,https://www.linkedin.com/company/2110009/,9,4,
Rivus Capital,https://www.crunchbase.com/organization/rivus-capital,"Family Investment Office, Private Equity Firm, Venture Capital",16,1,"Munich, Bayern, Germany","Early Stage Venture, Seed","Rivus Capital is a technology investment firm engaging in venture capital, private equity and crypto investments.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2021-09-01,day,https://rivuscap.com/en/,https://www.linkedin.com/company/rivus-capital/,13,4,
Walter Ventures,https://www.crunchbase.com/organization/walter-group,Venture Capital,16,1,"Munich, Bayern, Germany",Early Stage Venture,Empowering visionary founders in enterprise software to sustainably transform established industries,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2017-01-01,year,https://www.waltervc.com,https://www.linkedin.com/company/walter-ventures/,13,4,1
Springboard Health Angels,https://www.crunchbase.com/organization/springboard-health-angels,"Angel Group, Venture Capital",16,,"Berlin, Berlin, Germany",Seed,Angel Syndicate investing in health tech out of Berlin,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2022-01-01,year,https://www.springboardangels.com/,https://www.linkedin.com/company/springboard-health-angels/,16,,
Robin Capital,https://www.crunchbase.com/organization/robin-capital,Venture Capital,15,,"Hamburg, Hamburg, Germany","Early Stage Venture, Seed, Venture",Robin Capital focuses on software and technology solutions that address meaningful problems but am vertical agnostic.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2022-12-01,month,https://robincap.com/,https://www.linkedin.com/company/robincapital/,13,1,
Apollo Health Ventures,https://www.crunchbase.com/organization/apollo-health-ventures,"Incubator, Venture Capital",15,,"Hamburg, Hamburg, Germany","Early Stage Venture, Seed",Apollo Health Ventures is a venture capital firm investing in seed and early stage biotechnology companies.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2016-01-01,year,https://www.apollo.vc,https://www.linkedin.com/company/ahv,9,9,
TS Ventures,https://www.crunchbase.com/organization/ts-ventures-gmbh,"Angel Group, Venture Capital",15,,"Bergisch Gladbach, Nordrhein-Westfalen, Germany","Convertible Note, Early Stage Venture, Late Stage Venture, Seed",TS Ventures is a Venture Capital company. We team up with outstanding entrepreneurs and support them as angel investors wholeheartedly.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2012-01-01,day,https://www.tsventures.io/,https://www.linkedin.com/company/tsventures/about/,11,1,
JVH Ventures,https://www.crunchbase.com/organization/jvh-ventures,Venture Capital,15,1,"Simmelsdorf, Bayern, Germany","Early Stage Venture, Seed",JVH Ventures is an investment firm that offers venture capital and makes angel investments for start-ups and entrepreneurs.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2010-01-01,year,https://jvh-ventures.com/,https://www.linkedin.com/company/jvh-ventures-gmbh/,15,,
Smart Infrastructure Ventures ('SIVentures'),https://www.crunchbase.com/organization/smart-infrastructure-ventures,Venture Capital,15,1,"Leipzig, Sachsen, Germany","Convertible Note, Early Stage Venture, Seed","Opportunistic early-stage fund investing in German software-based startups focussing on energy, proptech, security, health etc.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2019-01-01,year,http://www.smartinfrastructure.ventures,https://www.linkedin.com/company/smartinfrastructureventures/,12,2,
NFQ Capital,https://www.crunchbase.com/organization/nfq-capital,Venture Capital,15,1,"Munich, Bayern, Germany","Early Stage Venture, Late Stage Venture, Seed",NFQ funds early stage ventures and accelerates them with the support of 400+ specialists for company-building services via NFQ Technologies.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2012-01-01,year,http://www.nfq.com/,https://www.linkedin.com/company/nfq-capital/,12,1,
True Growth Capital,https://www.crunchbase.com/organization/true-growth-capital,"Angel Group, Venture Capital",15,3,"Berlin, Berlin, Germany","Convertible Note, Early Stage Venture, Private Equity, Secondary Market, Seed, Venture",True Growth Capital is a Berlin-based group of founders that invests and incubates in early-stage ventures.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2018-01-01,year,https://www.truegrowth.de/#,https://www.linkedin.com/company/truegrowth/,13,1,
b10 | Venture Capital,https://www.crunchbase.com/organization/b10,"Micro VC, Venture Capital",15,2,"Berlin, Berlin, Germany","Early Stage Venture, Seed",b10 is a Berlin-based seed and pre-seed investor focusing on B2B startups.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2015-01-01,year,http://b10.vc/,https://www.linkedin.com/company/b10venturecapital/,9,9,
Vector Venture Capital,https://www.crunchbase.com/organization/vector-venture-capital-gmbh,Venture Capital,15,7,"Stuttgart, Baden-Wurttemberg, Germany","Early Stage Venture, Seed",Vector Venture Capital GmbH is targeted promotion of young start-up companies.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2017-01-01,day,http://www.vectorventurecapital.com/,,13,13,
Hannover Digital Investments,https://www.crunchbase.com/organization/hannover-digital-investments-gmbh,Venture Capital,15,2,"Hanover, Niedersachsen, Germany","Early Stage Venture, Late Stage Venture","Hannover Digital Investments is an investment firm that focuses on insurtech, ecosystems, data analytics, and digital businesses.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2017-01-01,year,https://www.hannover-digital-invest.com/,https://www.linkedin.com/company/hannover-digital-investments-gmbh/,12,1,
MairDumont Ventures,https://www.crunchbase.com/organization/mairdumont-ventures-gmbh,Venture Capital,15,5,"Ostfildern, Baden-Wurttemberg, Germany","Private Equity, Venture",MairDumont Ventures invests in companies in travel sector.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2015-01-01,year,http://www.md-ventures.de/,https://www.linkedin.com/company/mairdumont-ventures-gmbh/,12,2,
Vito One,https://www.crunchbase.com/organization/vito-one,"Micro VC, Venture Capital",15,4,"Allendorf, Hessen, Germany",Seed,Vito One is provide seed funding to technology companies with bold ambitions.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2015-01-01,year,http://www.vito.one,https://www.linkedin.com/company/vito-one/,13,1,
w3.fund,https://www.crunchbase.com/organization/w3-fund,Venture Capital,14,,"Berlin, Berlin, Germany","Early Stage Venture, Initial Coin Offering, Seed","Fueling Web3 straight from Berlin. We support the growth of the Web3 ecosystem with community, content, and cash... and a lot of pizza!","European Union (EU), Europe, Middle East, and Africa (EMEA)",2021-11-01,month,https://www.w3.fund/,https://www.linkedin.com/company/w3fund/,14,,
Activum,https://www.crunchbase.com/organization/activum,"Micro VC, Private Equity Firm, Venture Capital",14,1,"Berlin, Berlin, Germany","Early Stage Venture, Seed","ActivumSG Capital Management, Ltd is a European fund manager that invests in niche opportunities in real estate related sectors.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2007-01-01,year,http://activumsg.com,https://www.linkedin.com/company/activum-sg,10,2,
DI Technology,https://www.crunchbase.com/organization/divc,Venture Capital,14,2,"Munich, Bayern, Germany","Early Stage Venture, Late Stage Venture, Seed, Venture",We back entrepreneurs building B2B technology companies across Europe and selectively US with a fresh EUR 100m fund.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://www.dit.vc/,https://www.linkedin.com/company/di-technology/about/?viewAsMember=true,9,2,
Zukunftsfonds Heilbronn,https://www.crunchbase.com/organization/zukunftsfonds-heilbronn,Venture Capital,14,1,"Heilbronn, Baden-Wurttemberg, Germany",Seed,Zukunftsfonds Heilbronn is a venture capital that caters to technology-oriented companies in the South of Germany.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2005-01-01,year,http://www.zf-hn.de,https://www.linkedin.com/company/zukunftsfonds-heilbronn-zfhn-/about/,13,6,
Santo Venture Capital,https://www.crunchbase.com/organization/santo-venture-capital,Venture Capital,14,1,"Holzkirchen, Bayern, Germany",Early Stage Venture,Santo Venture Capital GmbH is a venture capital firm founded in 2011 and which operates as a subsidiary of ATHOS Service Gmbh.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2011-01-01,year,,,7,8,
Giesecke+Devrient Ventures,https://www.crunchbase.com/organization/Giesecke-Devrient-ventures,Venture Capital,14,1,"München, Bayern, Germany","Early Stage Venture, Late Stage Venture, Seed",Giesecke+Devrient Ventures invests typically in early-stage and selectively later-stage companies in EU27 active in TrustTech.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2018-01-01,year,https://www.gi-de.com/en/us/ventures/,https://www.linkedin.com/company/giesecke-devrient,11,5,
Orange Corp,https://www.crunchbase.com/organization/orange-corp,"Angel Group, Corporate Venture Capital, Incubator, Venture Capital, Venture Debt",14,,"Frankfurt, Hessen, Germany","Debt, Early Stage Venture, Seed, Venture",Orange Corp is one among world's leading venture capital companies in LP (Limited Partner) category.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2007-01-01,year,http://www.orangecorp.co,https://www.linkedin.com/company/orangecorp/,12,8,
S-UBG Group,https://www.crunchbase.com/organization/s-ubg-group,"Private Equity Firm, Venture Capital",14,1,"Aachen, Nordrhein-Westfalen, Germany","Early Stage Venture, Late Stage Venture, Private Equity",S-UBG Group offers equity financing opportunities to enterprises with a strong growth potential.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1988-01-01,year,http://s-ubg.de/en/s-ubg-group/,https://www.linkedin.com/company/s-ubg-group/,14,7,
Hessen Kapital I,https://www.crunchbase.com/organization/hessen-kapital-i-gmbh,Venture Capital,14,1,"Wiesbaden, Hessen, Germany","Early Stage Venture, Seed, Venture",Hessen Kapital I GmbH is an investment management company for growth and innovation in Hessen.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,http://www.hessen-kapital.de/home.htm,,13,4,
GENIUS Venture Capital,https://www.crunchbase.com/organization/genius-venture-capital,Venture Capital,14,2,"Schwerin, Mecklenburg-Vorpommern, Germany","Early Stage Venture, Seed","GENIUS Venture Capital is a venture capital firm focused on investments in small- and medium-sized, technology-oriented companies.","European Union (EU), Europe, Middle East, and Africa (EMEA)",1998-01-01,year,http://genius-vc.de,https://www.linkedin.com/company/genius-venture-capital/,11,6,
BC Brandenburg Capital,https://www.crunchbase.com/organization/bc-brandenburg-capital,Venture Capital,14,3,"Potsdam, Brandenburg, Germany","Early Stage Venture, Late Stage Venture",BC Brandenburg Capital operates as a management and holding body of various investment funds.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2000-01-01,year,http://www.bc-capital.de/english/index.php,https://www.linkedin.com/company/bfb-brandenburg-kapital-gmbh---ilb/?originalSubdomain=de,11,,
Berlin Metropolitan Ventures,https://www.crunchbase.com/organization/berlin-metropolitan-ventures,Venture Capital,14,,"Berlin, Berlin, Germany","Private Equity, Seed",Berlin Metropolitan Ventures is an investment firm and incubator that focuses on seed and pre-seed opportunities.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2010-01-01,year,http://berlin-metropolitan-ventures.com,https://www.linkedin.com/company/berlin-metropolitan-ventures-holding-gmbh-&-co-kg,14,8,
415 Capital,https://www.crunchbase.com/organization/415-capital-management,Venture Capital,13,,"Munich, Bayern, Germany","Convertible Note, Early Stage Venture, Late Stage Venture, Seed","415 Capital is a specialist VC that invests in early- and development-stage medical technology companies in Europe, Israel and the US.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2018-01-01,year,https://415capital.com/,https://www.linkedin.com/company/415-capital/,8,4,
